player_id,first_name,second_name,web_name,player_position,team_id,team_name,form,points_per_game,starts,minutes,goals_scored,assists,yellow_cards,red_cards,penalties_missed,own_goals,goals_conceded,saves,clean_sheets,penalties_saved,goals_per_90,assists_per_90,goals_conceded_per_90,saves_per_90,clean_sheets_per_90,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,ict_index,influence,creativity,threat,form_rank,form_rank_type,ict_index_rank,ict_index_rank_type,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,points_per_game_rank,points_per_game_rank_type,total_points
580,Dean,Huijsen,Huijsen,Defender,3,Bournemouth,0.8,1,2,250,0,0,1,0,0,0,4,0,0,0,0,0,1.44,0,0,0.5,0.32,0.82,4.63,0.18,0.12,0.3,1.67,15,67.6,53.8,28,236,69,293,95,289,102,232,62,260,79,376,132,7
592,Julián,Araujo Zúñiga,J.Araujo,Defender,3,Bournemouth,0.2,1,5,352,0,0,1,0,0,0,7,0,0,0,0,0,1.79,0,0,0,0.04,0.04,6.95,0,0.01,0.01,1.78,5.1,40,7.9,2,329,108,374,124,337,117,362,117,378,132,382,135,8
599,Will,Dennis,Dennis,Goalkeeper,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,46,498,54,496,54,476,33,437,24,501,54,0
617,Francisco Evanilson,de Lima Barbosa,Evanilson,Forward,3,Bournemouth,5.5,4.9,11,872,4,4,0,0,1,0,15,0,4,0,0.412844037,0.412844037,1.55,0,0.41,5,0.62,5.62,10.45,0.52,0.06,0.58,1.08,61.2,183.2,103.1,328,11,3,60,15,140,17,156,19,20,12,19,8,59
680,Max,Kinsey,Kinsey,Defender,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,155,512,180,510,180,490,178,452,162,516,178,0
687,Ben,Winterburn,Winterburn,Midfielder,3,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,258,643,286,641,284,638,288,619,280,646,288,0
86,Kristoffer,Ajer,Ajer,Defender,4,Brentford,0,0.9,8,637,0,0,3,0,0,0,12,0,0,0,0,0,1.7,0,0,0.28,0.1,0.38,11.94,0.04,0.01,0.05,1.69,15.9,71.8,40.6,47,503,206,287,93,281,101,260,76,216,57,434,140,7
87,Ethan,Brierley,Brierley,Midfielder,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,223,606,256,604,254,601,258,581,249,610,258,0
88,Nathan,Collins,Collins,Defender,4,Brentford,2.6,3.1,13,1170,1,4,1,0,0,0,23,0,1,0,0.076923077,0.307692308,1.77,0,0.08,1.73,0.78,2.51,21.99,0.13,0.06,0.19,1.69,65.5,423.4,61,170,74,20,47,4,7,1,219,57,71,5,99,23,40
89,Mikkel,Damsgaard,Damsgaard,Midfielder,4,Brentford,3.8,3.7,11,929,1,4,0,0,0,0,15,0,3,0,0.096878364,0.387513455,1.45,0,0.29,1.07,2.41,3.48,16.45,0.1,0.23,0.33,1.59,73.5,277.6,313.7,143,34,18,36,25,49,15,20,16,91,56,65,30,48
90,Josh,Dasilva,Dasilva,Midfielder,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,267,648,290,648,290,642,291,627,285,650,291,0
91,Mark,Flekken,Flekken,Goalkeeper,4,Brentford,3.2,3.1,13,1170,0,0,0,0,0,0,23,62,1,0,0,0,1.77,4.77,0.08,0,0.02,0.02,21.99,0,0,0,1.69,49.5,497.2,0.1,0,47,5,95,1,3,1,432,9,544,56,98,15,40
92,Rico,Henry,Henry,Defender,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,197,548,209,546,209,534,208,505,199,553,208,0
93,Aaron,Hickey,Hickey,Defender,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,200,552,211,550,211,538,210,511,203,557,210,0
94,Vitaly,Janelt,Janelt,Midfielder,4,Brentford,3.6,3.2,12,1037,1,3,1,0,0,0,20,0,2,0,0.086788814,0.260366442,1.74,0,0.17,0.42,1.1,1.52,18.31,0.04,0.1,0.14,1.59,46.9,230.8,169,68,38,20,107,64,81,28,85,64,180,108,90,40,42
95,Mathias,Jensen,Jensen,Midfielder,4,Brentford,1.4,2.1,6,477,0,1,1,0,0,0,9,0,1,0,0,0.188679245,1.7,0,0.19,0.21,0.59,0.8,9.06,0.04,0.11,0.15,1.71,20.4,62,119.5,21,177,87,254,126,298,139,132,95,285,160,222,100,17
96,Kim,Ji-soo,Ji-soo,Defender,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,130,465,160,463,160,441,158,400,139,469,158,0
97,Yunus Emre,Konak,Konak,Midfielder,4,Brentford,0.2,1,0,18,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0.15,0,0.15,1.22,0.75,0,0.75,6.1,0.4,1.4,1.6,3,339,165,448,216,453,219,405,213,368,200,398,190,4
98,Keane,Lewis-Potter,Lewis-Potter,Midfielder,4,Brentford,1.8,2.5,11,943,0,3,2,0,0,0,18,0,2,0,0,0.286320255,1.72,0,0.19,0.88,1.7,2.58,18.65,0.08,0.16,0.24,1.78,48.8,164,157.2,167,140,67,98,58,158,59,93,69,74,45,177,76,33
99,Bryan,Mbeumo,Mbeumo,Midfielder,4,Brentford,2.6,6.2,13,1165,8,1,2,0,0,0,21,0,2,0,0.618025751,0.077253219,1.62,0,0.15,3.88,2.87,6.75,21.08,0.3,0.22,0.52,1.63,104,425.8,348.4,264,76,36,8,5,6,4,16,14,36,21,7,4,81
100,Ben,Mee,Mee,Defender,4,Brentford,0,0.5,0,4,0,0,0,0,0,0,2,0,0,0,0,0,45,0,0,0,0,0,0.46,0,0,0,10.35,0.8,8,0.1,0,469,183,441,150,416,144,431,154,484,190,457,152,1
101,Christian,Nørgaard,Nørgaard,Midfielder,4,Brentford,1.4,2.2,11,884,1,1,2,1,0,0,17,0,0,0,0.101809955,0.101809955,1.73,0,0,1.29,0.19,1.48,15.5,0.13,0.02,0.15,1.58,39.8,202.8,103.5,91,175,85,135,80,112,40,155,103,136,87,210,90,24
102,Frank,Onyeka,Onyeka,Midfielder,4,Brentford,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.69,0,0.08,0.08,2.7,0,0,0.5,0,635,278,657,295,657,295,420,218,643,291,414,202,2
103,Myles,Peart-Harris,Peart-Harris,Midfielder,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,210,589,244,587,242,583,246,561,237,593,246,0
104,Ethan,Pinnock,Pinnock,Defender,4,Brentford,2,2.4,13,1170,2,0,1,0,0,1,23,0,1,0,0.153846154,0,1.77,0,0.08,0.87,0.55,1.42,21.99,0.07,0.04,0.11,1.69,64.9,384.2,85.1,179,114,34,48,5,12,3,176,42,66,4,186,54,31
105,Mads,Roerslev Rasmussen,Roerslev,Defender,4,Brentford,0.2,1.3,4,451,0,1,1,0,0,0,11,0,0,0,0,0.199556541,2.2,0,0,0.01,0.57,0.58,9.06,0,0.11,0.11,1.81,19,86,91.5,11,320,100,264,87,258,95,170,41,319,103,331,107,13
106,Kevin,Schade,Schade,Midfielder,4,Brentford,5,3.2,6,569,3,2,1,0,0,0,11,0,1,0,0.474516696,0.316344464,1.74,0,0.16,2.71,0.41,3.12,9.01,0.43,0.06,0.49,1.43,45.9,184.2,49.8,226,16,10,112,66,138,49,243,148,44,28,94,43,42
107,Igor Thiago,Nascimento Rodrigues,Thiago,Forward,4,Brentford,0.4,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,1.66,2.1,6.6,14.5,0,309,37,413,42,422,39,334,36,682,71,428,44,2
108,Ivan,Toney,Toney,Forward,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,75,690,75,690,75,690,75,690,75,689,75,0
109,Hákon,Valdimarsson,Valdimarsson,Goalkeeper,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,54,516,62,514,62,494,41,456,32,520,62,0
110,Yoane,Wissa,Wissa,Forward,4,Brentford,5,6.4,9,726,7,2,1,0,0,0,12,0,2,0,0.867768595,0.247933884,1.49,0,0.25,6.07,0.39,6.46,12.13,0.75,0.05,0.8,1.5,66.8,282.8,98.3,288,18,4,44,12,44,7,163,20,29,14,5,2,64
111,Yehor,Yarmoliuk,Yarmoliuk,Midfielder,4,Brentford,0.8,1,1,162,0,0,1,0,0,0,4,0,0,0,0,0,2.22,0,0,0.22,0.07,0.29,4.62,0.12,0.04,0.16,2.57,10.5,47.8,38.7,19,240,121,323,161,320,154,266,161,291,163,384,180,9
112,Mathias,Jorgensen,Zanka,Defender,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,212,570,219,568,219,562,219,537,214,574,218,0
314,Fábio,Freitas Gouveia Carvalho,Carvalho,Midfielder,4,Brentford,0.4,1.8,2,302,1,1,1,0,0,0,10,0,0,0,0.298013245,0.298013245,2.98,0,0,1.51,0.49,2,9.12,0.45,0.15,0.6,2.72,24.8,98.2,51.3,101,308,160,233,118,243,107,239,145,127,81,262,120,22
338,Sepp,van den Berg,Van den Berg,Defender,4,Brentford,2,1.6,10,903,0,0,0,0,0,0,20,0,1,0,0,0,1.99,0,0.1,0.62,0.39,1.01,17.07,0.06,0.04,0.1,1.7,31.5,169.8,56.7,89,110,31,187,53,155,63,224,58,138,20,285,91,18
602,Ryan,Trevitt,Trevitt,Midfielder,4,Brentford,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.6,0.1,0,604,254,453,220,442,215,433,223,615,276,396,188,1
634,Gustavo,Nunes Fernandes Gomes,G.Nunes,Midfielder,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,284,662,298,662,298,656,298,649,295,662,298,0
649,Jayden,Meghoma,Meghoma,Defender,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,157,514,182,512,182,492,180,454,164,518,180,0
661,Tony,Yogane,Yogane,Midfielder,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,256,641,284,639,282,636,286,617,278,644,286,0
674,Paris,Maghoma,Maghoma,Midfielder,4,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,202,580,236,578,234,574,238,552,229,584,238,0
113,Simon,Adingra,Adingra,Midfielder,5,Brighton,1,2.1,2,245,1,1,0,0,0,0,3,0,0,0,0.367346939,0.367346939,1.1,0,0,0.35,0.87,1.22,4.28,0.13,0.32,0.45,1.57,19.5,75,45.6,74,225,115,259,128,274,125,257,155,169,103,223,101,19
114,Benicio,Baker-Boaitey,Baker-Boaitey,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,217,598,251,596,249,592,253,571,244,602,253,0
115,Carlos,Baleba,Baleba,Midfielder,5,Brighton,-0.2,2.6,8,673,1,1,1,1,0,0,9,0,3,0,0.133729569,0.133729569,1.2,0,0.4,0.9,0.24,1.14,12.26,0.12,0.03,0.15,1.64,34.5,156.8,109.5,78,688,313,167,91,169,63,145,98,158,98,165,70,26
116,Valentín,Barco,Barco,Defender,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,168,526,192,524,192,504,190,466,174,530,190,0
118,Amario,Cozier-Duberry,Cozier-Duberry,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,235,615,265,613,263,610,267,590,258,619,267,0
119,Mahmoud,Dahoud,Dahoud,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,272,654,293,654,293,648,294,637,288,655,294,0
120,Lewis,Dunk,Dunk,Defender,5,Brighton,0.2,2.6,8,723,0,0,2,0,0,0,10,0,3,0,0,0,1.24,0,0.37,0.35,0.31,0.66,13.44,0.04,0.04,0.08,1.67,22.3,138.4,62.7,22,322,102,240,77,189,75,214,56,275,84,156,43,23
121,Julio,Enciso,Enciso,Midfielder,5,Brighton,0,1,0,84,0,0,0,0,0,0,1,0,0,0,0,0,1.07,0,0,0.17,0.16,0.33,0.73,0.18,0.17,0.35,0.78,11.2,23.4,58.9,31,669,301,318,156,363,169,222,137,248,139,423,208,7
122,Pervis,Estupiñán,Estupiñan,Defender,5,Brighton,2,1.2,7,702,0,0,2,0,0,0,13,0,0,0,0,0,1.67,0,0,0.24,1.1,1.34,15.19,0.03,0.14,0.17,1.95,45,158.2,245.7,45,119,36,114,26,164,65,40,7,222,61,354,115,12
123,Evan,Ferguson,Ferguson,Forward,5,Brighton,0.5,1.8,1,115,1,0,0,0,0,0,3,0,0,0,0.782608696,0,2.35,0,0,0.19,0,0.19,2.43,0.15,0,0.15,1.9,7.2,47.4,2.6,23,301,36,346,36,322,32,393,42,274,39,268,32,14
124,Billy,Gilmour,Gilmour,Midfielder,5,Brighton,0,1.5,1,97,0,0,0,0,0,0,1,0,0,0,0,0,0.93,0,0,0.08,0.04,0.12,1.32,0.07,0.04,0.11,1.22,2.5,11.4,11.9,2,648,289,405,200,402,193,342,194,388,211,315,145,3
125,Pascal,Groß,Gross,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,308,686,312,686,312,686,312,685,312,685,312,0
126,Jack,Hinshelwood,Hinshelwood,Midfielder,5,Brighton,0.2,2.8,10,839,1,0,2,0,0,0,13,0,3,0,0.10727056,0,1.39,0,0.32,0.74,0.68,1.42,16.85,0.08,0.07,0.15,1.81,30.6,117,111.3,76,358,177,193,101,214,87,141,97,164,102,137,59,28
127,Ibrahim,Osman,I.Osman,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,296,676,307,676,307,673,307,667,305,675,307,0
128,Igor Julio,dos Santos de Paulo,Igor,Defender,5,Brighton,1.2,1.6,6,654,0,0,3,0,0,0,9,0,1,0,0,0,1.24,0,0.14,0.05,0.2,0.25,11.47,0.01,0.03,0.04,1.58,17.4,139.6,29.5,4,179,53,275,91,187,74,290,86,361,121,288,94,13
129,João Pedro,Junqueira de Jesus,João Pedro,Forward,5,Brighton,6.2,6.3,5,439,4,2,1,0,0,0,3,0,2,0,0.820045558,0.410022779,0.62,0,0.41,1.82,1.25,3.07,5.84,0.37,0.26,0.63,1.2,50.8,214.4,105.4,189,9,2,89,18,102,14,150,16,63,21,6,3,44
130,Kacper,Kozłowski,Kozlowski,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,218,600,252,598,250,594,254,573,245,604,254,0
131,Tariq,Lamptey,Lamptey,Defender,5,Brighton,1.2,4,1,81,0,2,0,0,0,0,3,0,0,0,0,2.222222222,3.33,0,0,0,0.12,0.12,1.49,0,0.13,0.13,1.66,7.4,47.4,25.9,0,181,54,343,110,321,110,300,93,523,212,47,6,8
132,Solly,March,March,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,309,687,313,687,313,687,313,686,313,686,313,0
133,Adrian,Mazilu,Mazilu,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,245,626,275,624,273,621,277,601,268,630,277,0
134,James,Milner,Milner,Midfielder,5,Brighton,0,1.7,3,169,0,0,1,0,0,0,1,0,1,0,0,0,0.53,0,0.53,0.16,0.15,0.31,1.98,0.09,0.08,0.17,1.05,10.7,28.6,66.3,12,644,285,322,160,353,166,207,126,316,174,278,128,5
135,Yankuba,Minteh,Minteh,Midfielder,5,Brighton,0.2,2.8,5,407,1,2,2,0,0,0,5,0,1,0,0.221130221,0.442260442,1.11,0,0.22,0.83,1.29,2.12,5.09,0.18,0.29,0.47,1.13,35.7,94.4,154.2,109,363,180,157,88,249,109,96,72,120,76,139,61,22
136,Mitoma,Kaoru,Mitoma,Midfielder,5,Brighton,5.2,4.4,12,1094,3,3,0,0,0,0,16,0,2,0,0.246800731,0.246800731,1.32,0,0.16,3.56,2.13,5.69,19.83,0.29,0.18,0.47,1.63,90.4,256.6,265.5,381,12,8,14,11,65,22,34,28,12,6,38,18,57
137,Jakub,Moder,Moder,Midfielder,5,Brighton,0.2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,3.6,1.6,5,11.1,0,326,161,427,207,425,206,347,197,525,216,379,178,2
138,Mark,O’Mahony,O’Mahony,Forward,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,53,633,55,631,55,628,55,608,53,636,57,0
139,Odeluga,Offiah,Offiah,Defender,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,148,499,174,497,174,477,172,438,155,502,171,0
140,Cameron,Peupion,Peupion,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,192,563,227,561,225,555,229,530,219,568,230,0
141,Jeremy,Sarmiento Morante,Sarmiento,Midfielder,5,Brighton,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.8,0,636,279,460,224,457,221,418,217,644,292,415,203,1
142,Jason,Steele,Steele,Goalkeeper,5,Brighton,0,4.5,2,180,0,0,0,0,0,0,1,3,1,0,0,0,0.5,1.5,0.5,0,0,0,1.88,0,0,0,0.94,4.1,40.4,0,0,468,56,381,28,335,28,518,44,483,35,31,4,9
143,Deniz,Undav,Undav,Forward,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,70,683,72,683,72,683,72,679,70,682,72,0
144,Jan Paul,van Hecke,Van Hecke,Defender,5,Brighton,1,2.4,10,909,0,1,3,0,0,0,11,0,2,0,0,0.099009901,1.09,0,0.2,0.16,0.47,0.63,13.78,0.02,0.05,0.07,1.36,36.4,229,80.2,54,214,64,153,41,83,27,186,46,203,53,187,55,26
145,Joël,Veltman,Veltman,Defender,5,Brighton,1,3.1,11,956,0,0,1,0,0,0,12,0,3,0,0,0,1.13,0,0.28,0.07,1.07,1.14,14.82,0.01,0.1,0.11,1.4,24.6,156.8,70.3,18,216,65,235,73,168,66,197,51,295,91,100,24,34
146,Bart,Verbruggen,Verbruggen,Goalkeeper,5,Brighton,2,3,11,990,0,0,2,0,0,0,16,39,2,0,0,0,1.45,3.55,0.18,0,0,0,19.38,0,0,0,1.76,35.3,352.6,0,0,115,14,159,5,16,5,595,64,575,59,118,20,33
147,Adam,Webster,Webster,Defender,5,Brighton,0,0.3,2,78,0,0,0,0,0,0,4,0,0,0,0,0,4.62,0,0,0,0.03,0.03,3.95,0,0.03,0.03,4.56,2.4,20.4,1.8,2,486,192,406,135,375,132,401,139,375,129,464,154,1
148,Danny,Welbeck,Welbeck,Forward,5,Brighton,1.5,5.2,13,1091,6,2,1,0,0,0,14,0,5,0,0.494958753,0.164986251,1.15,0,0.41,5.3,0.43,5.73,19.73,0.44,0.04,0.48,1.63,82.7,291.8,173.3,362,171,24,25,5,39,5,77,3,14,7,15,7,68
149,Mats,Wieffer,Wieffer,Midfielder,5,Brighton,0.2,1.4,2,277,0,1,1,0,0,0,8,0,1,0,0,0.324909747,2.6,0,0.32,0.25,0.12,0.37,7.23,0.08,0.04,0.12,2.35,15.6,72,56.3,32,349,171,290,144,278,127,227,140,244,136,323,153,13
595,Brajan,Gruda,Gruda,Midfielder,5,Brighton,0.2,1,0,59,0,0,0,0,0,0,2,0,0,0,0,0,3.05,0,0,0,0.03,0.03,1.23,0,0.05,0.05,1.88,4.7,13.4,22.4,12,368,182,378,187,396,188,311,178,318,176,424,209,4
600,Yasin,Ayari,Ayari,Midfielder,5,Brighton,1.2,1.7,7,654,0,0,2,0,0,0,7,0,3,0,0,0,0.96,0,0.41,0.69,0.88,1.57,10.94,0.09,0.12,0.21,1.51,38.2,112.2,181,87,199,101,143,83,222,94,71,56,140,90,280,130,19
601,Andrew,Moran,Moran,Midfielder,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,294,673,305,673,305,669,305,664,303,672,305,0
615,Carl,Rushworth,Rushworth,Goalkeeper,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,51,508,59,506,59,486,38,447,29,511,59,0
618,Georginio,Rutter,Georginio,Midfielder,5,Brighton,2.2,3.9,10,753,2,4,2,0,0,0,12,0,4,0,0.239043825,0.478087649,1.43,0,0.48,2.58,0.96,3.54,15.97,0.31,0.11,0.42,1.91,48.4,138.6,140.6,215,104,47,100,59,188,71,110,81,51,34,56,25,47
628,Ferdi,Kadioglu,F.Kadıoğlu,Defender,5,Brighton,0,3.2,5,385,1,0,1,0,0,0,8,0,2,0,0.233766234,0,1.87,0,0.47,0.44,0.31,0.75,9.44,0.1,0.07,0.17,2.21,24,116.4,83.7,40,537,218,236,74,216,82,179,43,234,66,86,19,19
629,Matt,O'Riley,O'Riley,Midfielder,5,Brighton,2.5,3.3,1,118,1,0,1,0,0,0,2,0,0,0,0.762711864,0,1.53,0,0,0.59,0.42,1.01,2.12,0.45,0.32,0.77,1.62,8.9,40.4,6.5,42,85,41,334,168,336,159,372,202,229,129,82,36,10
663,Imari,Samuels,Samuels,Defender,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,149,500,175,498,175,478,173,439,156,503,172,0
668,Killian,Cahill,Cahill,Goalkeeper,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,25,464,34,462,34,440,11,399,2,468,34,0
681,Ruairi,McConville,McConville,Defender,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,167,525,191,523,191,503,189,465,173,529,189,0
685,Jacob,Slater,Slater,Defender,5,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,177,533,199,531,199,511,197,475,183,538,198,0
150,Andrey,Nascimento dos Santos,Andrey Santos,Midfielder,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,240,621,270,619,268,616,272,596,263,625,272,0
151,Ângelo Gabriel,Borges Damaceno,Ângelo,Midfielder,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,234,614,264,612,262,609,266,589,257,618,266,0
153,Benoît,Badiashile,B.Badiashile,Defender,6,Chelsea,0.8,1.3,1,157,0,0,0,0,0,0,1,0,0,0,0,0,0.57,0,0,0,0.05,0.05,1.73,0,0.03,0.03,0.99,4.1,33.6,7.1,0,235,68,382,127,346,123,368,122,507,201,332,108,4
154,Lucas,Bergström,Bergström,Goalkeeper,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,52,509,60,507,60,487,39,448,30,512,60,0
155,Marcus,Bettinelli,Bettinelli,Goalkeeper,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,32,473,41,471,41,449,18,410,9,478,41,0
157,Moisés,Caicedo Corozo,Caicedo,Midfielder,6,Chelsea,1.8,3.1,13,1145,1,2,3,0,0,0,13,0,4,0,0.07860262,0.15720524,1.02,0,0.31,0.34,1.29,1.63,15.85,0.03,0.1,0.13,1.25,52.8,278.8,209.6,39,137,64,79,50,48,14,58,47,235,133,104,47,40
158,Cesare,Casadei,Casadei,Midfielder,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,194,564,228,562,226,556,230,531,220,569,231,0
160,Ben,Chilwell,Chilwell,Defender,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,225,645,228,644,228,640,228,623,225,648,227,0
161,Carney,Chukwuemeka,Chukwuemeka,Midfielder,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,269,651,292,651,292,646,293,632,287,653,293,0
162,Levi,Colwill,Colwill,Defender,6,Chelsea,2.2,2.5,13,1170,0,0,3,0,0,0,14,0,3,0,0,0,1.08,0,0.23,0.19,0.82,1.01,16.55,0.01,0.06,0.07,1.27,33.8,236.6,54.5,46,93,23,171,46,77,25,231,61,218,58,176,51,32
163,Marc,Cucurella Saseta,Cucurella,Defender,6,Chelsea,3.5,2.6,10,917,0,1,6,0,0,0,10,0,3,0,0,0.098146129,0.98,0,0.29,0.04,0.96,1,11.8,0,0.09,0.09,1.16,25.5,152.6,74.6,28,42,9,227,70,173,68,189,48,261,80,161,46,31
164,David Datro,Fofana,D.D.Fofana,Forward,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,69,682,71,682,71,681,71,676,69,681,71,0
165,Deivid Washington,de Souza Eugênio,Deivid,Forward,6,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,62,661,64,661,64,655,63,648,62,661,65,0
